ID,Year,Week_Number,Date,Rental_Company,Equipment_Type,Equipment_Number,Equipment_Description,Date_Rental_Started,Projected_End_Date,PO_Number,Service_Now_Request_Number,Monthly_Rate ($),Comments
"17601","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2796","12 STAKEBED","2/10/2025 12:00:00 AM","2/9/2026 12:00:00 AM","B974781","390956","1046.65",""
"17602","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","2822","12 CC STAKEBED","7/23/2025 12:00:00 AM","7/22/2026 12:00:00 AM","D003245","RITM0030844","1300.00",""
"17603","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2862","3/4 TON REG CAB 4X4","6/12/2025 12:00:00 AM","6/11/2026 12:00:00 AM","B994571","27868","756.25",""
"17604","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2863","F250 CC","12/13/2024 12:00:00 AM","12/12/2025 12:00:00 AM","B976439","391316","913.55",""
"17605","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2873","1/2 TON CC 4X4","1/21/2025 12:00:00 AM","1/20/2026 12:00:00 AM","B972423","390545","913.55",""
"17606","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2883","F250 4X4","2/24/2025 12:00:00 AM","2/23/2026 12:00:00 AM","B976440","391189","949.85",""
"17607","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2901","2/8/1904 12:00:00 AM","11/2/2024 12:00:00 AM","11/1/2025 12:00:00 AM","B958825","385910","584.10",""
"17608","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2903","1/2 TON REG CAB","5/23/2025 12:00:00 AM","11/22/2025 12:00:00 AM","B986027","23504","642.51",""
"17609","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2922","3/4 TON CC 4X4","5/2/2025 12:00:00 AM","11/1/2025 12:00:00 AM","B997550","RITM0023153","949.85",""
"17610","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2926","GMC 1500","6/12/2025 12:00:00 AM","12/11/2025 12:00:00 AM","D000137","RITM0029840","642.51",""
"17611","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","2973","15 PASSENGER VAN","7/28/2025 12:00:00 AM","7/27/2026 12:00:00 AM","D002802","RITM0030347","847.00",""
"17612","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2978","1/2 TON CC 4X4","12/17/2024 12:00:00 AM","12/16/2025 12:00:00 AM","B976442","391318","913.55","WAS BILLED UNDER PO B982486-CHANGED TO B976442 OCTOBER BILLING"
"17613","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2979","1/2 TON CC 4X4","8/5/2025 12:00:00 AM","8/4/2026 12:00:00 AM","D004209","NOT ON PO","913.55","anna.pince"
"17614","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2986","F150 CC","1/24/2025 12:00:00 AM","1/23/2026 12:00:00 AM","B976121","391229","913.55",""
"17615","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","2988","F150 CC","11/9/2024 12:00:00 AM","11/8/2025 12:00:00 AM","B958824","385892","712.80",""
"17616","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","2996","CARGO VAN","8/1/2025 12:00:00 AM","1/31/2026 12:00:00 AM","D005011","RITM0032698","784.08",""
"17617","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3005","1/2 TON REG CAB","7/8/2025 12:00:00 AM","1/7/2026 12:00:00 AM","D002780","RITM0030846","642.51",""
"17618","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","3033","CARGO VAN","8/22/2025 12:00:00 AM","2/21/2026 12:00:00 AM","D005012","RITM0032266","784.08",""
"17619","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3063","3/4 TON CC 4X4","5/16/2025 12:00:00 AM","11/15/2025 12:00:00 AM","B985389","23177","949.85",""
"17620","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3064","1500 CC","1/25/2025 12:00:00 AM","1/24/2026 12:00:00 AM","B974641","390927","949.85",""
"17621","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3065","F150CC","2/23/2024 12:00:00 AM","1/22/2026 12:00:00 AM","B922639","390960","830.50",""
"17622","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3078","1/2 TON REG CAB","5/24/2025 12:00:00 AM","11/23/2025 12:00:00 AM","B985873","23355","642.51",""
"17623","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3080","1/2 TON REG CAB","7/10/2025 12:00:00 AM","1/9/2026 12:00:00 AM","D004142","RITM0031717","642.51",""
"17624","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3081","1/2 TON REG CAB","8/10/2025 12:00:00 AM","8/9/2026 12:00:00 AM","D004613","RITM0032161","642.51",""
"17625","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3084","1/2 TON REG CAB","8/10/2025 12:00:00 AM","8/9/2026 12:00:00 AM","D005474","RITM0032959","642.51",""
"17626","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3085","1/2 TON REG CAB","8/12/2025 12:00:00 AM","2/11/2026 12:00:00 AM","D006770","RITM0032842","642.51","MOVED FROM PO D007698 TO D006770 08/25"
"17627","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3087","1/2 TON REG CAB","8/16/2025 12:00:00 AM","8/15/2026 12:00:00 AM","D005009","RITM0032134","642.51",""
"17628","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3092","1/2 TON CC 4X4","8/16/2025 12:00:00 AM","2/15/2026 12:00:00 AM","D005010","RITM0032437","913.55",""
"17629","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3094","2/8/1904 12:00:00 AM","5/31/2025 12:00:00 AM","2/15/2026 12:00:00 AM","B960603","386650","698.50",""
"17630","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3095","1/2 TON CC 4X4","9/29/2025 12:00:00 AM","9/28/2026 12:00:00 AM","D007739","RITM0033890","913.55",""
"17631","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3098","1/2 TON REG CAB","9/29/2025 12:00:00 AM","9/28/2026 12:00:00 AM","D007694","RITM0033831","642.51",""
"17632","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3101","1/2 TON REG CAB","10/12/2025 12:00:00 AM","10/11/2026 12:00:00 AM","D012107","RITM0033755","642.51","EXCHANGED FOR 3097 09-03-25"
"17633","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3103","2/8/1904 12:00:00 AM","6/4/2025 12:00:00 AM","3/4/2025 12:00:00 AM","B931860","431556","584.10",""
"17634","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3105","1/2 TON REG CAB","10/14/2025 12:00:00 AM","10/13/2026 12:00:00 AM","D011344","RITM0035855","642.51",""
"17635","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3107","1/2 TON CC 4X4","10/16/2025 12:00:00 AM","10/18/2026 12:00:00 AM","D012517","RITM0036074","913.55",""
"17636","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3109","1/2 TON CC 4X4","6/7/2025 12:00:00 AM","11/23/2025 12:00:00 AM","B986029","23103","913.55",""
"17637","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3115","1/2 TON REG CAB","9/27/2025 12:00:00 AM","3/26/2026 12:00:00 AM","D008257","RITM0034219","642.51",""
"17638","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3120","1/2 TON CC 4X4","9/27/2025 12:00:00 AM","3/26/2026 12:00:00 AM","D008138","RITM0033821","913.55",""
"17639","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3127","2/8/1904 12:00:00 AM","6/10/2025 12:00:00 AM","11/11/2025 12:00:00 AM","B957834","385310","584.10",""
"17640","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3129","2/8/1904 12:00:00 AM","6/11/2025 12:00:00 AM","12/12/2025 12:00:00 AM","B966982","389017","712.80",""
"17641","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3130","1/2 TON REG CAB","6/12/2025 12:00:00 AM","11/23/2025 12:00:00 AM","B985657","23356","642.51",""
"17642","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3131","1/2 TON REG CAB","9/19/2025 12:00:00 AM","9/18/2026 12:00:00 AM","D010937","RITM0035703","642.51",""
"17643","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3132","1/2 TON REG CAB","8/21/2025 12:00:00 AM","8/20/2026 12:00:00 AM","D005473","332963","642.51",""
"17644","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3135","1/2 TON REG CAB","8/4/2025 12:00:00 AM","8/3/2026 12:00:00 AM","D007696","RITM0033845","642.51",""
"17645","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3136","1/2 TON REG CAB","7/28/2025 12:00:00 AM","1/27/2026 12:00:00 AM","D002311","30764","642.51",""
"17646","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3138","1/2 TON REG CAB","8/5/2025 12:00:00 AM","8/4/2026 12:00:00 AM","D007697","RITM0033846","642.51",""
"17647","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3140","1/2 TON CC 4X4","10/19/2025 12:00:00 AM","10/18/2026 12:00:00 AM","D012116","RITM0036111","913.55",""
"17648","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3142","1/2 TON CC 4X4","6/19/2025 12:00:00 AM","12/20/2025 12:00:00 AM","D000214","RITM0029854","913.55",""
"17649","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3147","1/2 TON CC 4X4","6/20/2025 12:00:00 AM","1/14/2026 12:00:00 AM","B996991","29447","913.55",""
"17650","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3149","2/8/1904 12:00:00 AM","6/21/2025 12:00:00 AM","12/12/2025 12:00:00 AM","B965461","388713","830.50",""
"17651","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3153","1/2 TON CC 4X4","6/22/2025 12:00:00 AM","1/20/2026 12:00:00 AM","D000898","30113","913.55",""
"17652","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3154","11/4/1906 12:00:00 AM","6/23/2025 12:00:00 AM","12/14/2025 12:00:00 AM","B966264","388859","830.50",""
"17653","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3163","2500 CC","6/24/2025 12:00:00 AM","2/10/2026 12:00:00 AM","B976118","390984","913.55",""
"17654","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3166","1500 CC","6/25/2025 12:00:00 AM","3/10/2026 12:00:00 AM","B977689","391485","913.55",""
"17655","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3168","1/2 TON CC 4X4","3/11/2025 12:00:00 AM","3/10/2026 12:00:00 AM","D003762","431563","913.55",""
"17656","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3169","F150 CC","6/27/2025 12:00:00 AM","2/27/2026 12:00:00 AM","B975557","391043","913.55",""
"17657","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3170","1/2 TON CC 4X4","5/13/2025 12:00:00 AM","11/12/2025 12:00:00 AM","D007695","RITM0033813","913.55",""
"17658","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3178","1/2 TON CC 4X4","10/4/2025 12:00:00 AM","10/3/2026 12:00:00 AM","D012118","RITM0036101","913.55"," "
"17659","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3186","1500 CC 4X4","7/1/2025 12:00:00 AM","2/11/2026 12:00:00 AM","B975558","391235","913.55",""
"17660","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3195","1/2 TON CC 4X4","7/2/2025 12:00:00 AM","5/30/2026 12:00:00 AM","B992151","26335","913.55",""
"17661","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3196","1/2 TON REG CAB","7/3/2025 12:00:00 AM","12/1/2025 12:00:00 AM","D000067","RITM0029855","642.51",""
"17662","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3198","1/2 TON CC 4X4","7/4/2025 12:00:00 AM","10/30/2025 12:00:00 AM","B985872","23199","913.55",""
"17663","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3203","1/2 TON REG CAB","6/17/2025 12:00:00 AM","6/16/2026 12:00:00 AM","D007864","RITM0033986","642.51",""
"17664","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3208","1500 CC 4X4","7/6/2025 12:00:00 AM","12/21/2025 12:00:00 AM","B965332","388749","830.50",""
"17665","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3213","1500 CC 4X4","7/7/2025 12:00:00 AM","12/20/2025 12:00:00 AM","B972454","390427","913.55",""
"17666","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3218","3/4 TON REG CAB 4X4","7/6/2025 12:00:00 AM","1/5/2026 12:00:00 AM","D005418","RITM0031669","756.25",""
"17667","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3221","1/2 TON CC 4X4","7/9/2025 12:00:00 AM","7/14/2026 12:00:00 AM","D002801","RITM0030338","913.55",""
"17668","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3233","1/2 TON CC 4X4","7/10/2025 12:00:00 AM","3/19/2026 12:00:00 AM","B995795","23072","913.55",""
"17669","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3234","1/2 TON CC 4X4","8/26/2025 12:00:00 AM","2/25/2026 12:00:00 AM","D009000","RITM0032544","913.55",""
"17670","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3266","3/4 TON REG CAB 4X4","8/20/2025 12:00:00 AM","2/19/2026 12:00:00 AM","D005327","RITM0032725","756.25",""
"17671","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","3268","13 STAKEBED","7/11/2025 12:00:00 AM","7/10/2026 12:00:00 AM","D008860","RITM0034571","968.00",""
"17672","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3271","1/2 TON CC 4X4","9/18/2025 12:00:00 AM","9/17/2026 12:00:00 AM","D008972","RITM0034531","913.55",""
"17673","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3275","3/4 TON CC 4X4","7/14/2025 12:00:00 AM","1/17/2026 12:00:00 AM","D003194","RITM0030925","949.85",""
"17674","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3276","3/4 TON CC 4X4","9/23/2025 12:00:00 AM","3/22/2026 12:00:00 AM","D007865","RITM0033906","949.85",""
"17675","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3278","1/2 TON CC 4X4","7/22/2025 12:00:00 AM","1/21/2026 12:00:00 AM","D003349","RITM0031564","913.55","WAS PO B976120-MOVED TO PO D003349 SEPTEMBER BILLINGG"
"17676","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3284","CC 4X4","7/17/2025 12:00:00 AM","2/21/2026 12:00:00 AM","B976122","390988","949.85",""
"17677","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3307","1/2 TON CC 4X4","5/5/2025 12:00:00 AM","5/4/2026 12:00:00 AM","D002779","RITM0029848","913.55",""
"17678","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","3312","CARGO VAN","7/6/2025 12:00:00 AM","1/5/2026 12:00:00 AM","D005419","RITM0032699","784.08",""
"17679","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","3314","CARGO VAN","9/5/2025 12:00:00 AM","9/4/2026 12:00:00 AM","D007700","3861","784.08",""
"17680","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","3318","12 STAKEBED","7/21/2025 12:00:00 AM","5/7/2026 12:00:00 AM","B989191","24034","1046.65",""
"17681","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","3321","MINIVAN","9/11/2025 12:00:00 AM","9/10/2026 12:00:00 AM","D011688","RITM0035125","785.50",""
"17682","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3338","1/2 TON CC 4X4","7/22/2025 12:00:00 AM","12/20/2025 12:00:00 AM","B993141","27247","913.55",""
"17683","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3339","1/2 TON CC 4X4","5/25/2025 12:00:00 AM","11/24/2025 12:00:00 AM","D007699","RITM0033814","913.55",""
"17684","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Van","3340","CARGO VAN","7/24/2025 12:00:00 AM","2/5/2025 12:00:00 AM","B976060","391167","784.08",""
"17685","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3342","1/2 TON REG CAB","7/25/2025 12:00:00 AM","12/11/2025 12:00:00 AM","D000899","29849","642.51",""
"17686","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3343","1/2 TON REG CAB","9/12/2025 12:00:00 AM","9/11/2026 12:00:00 AM","D016342","NO RITM ON PO","642.51",""
"17687","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3344","1/2 TON REG CAB","7/27/2025 12:00:00 AM","11/30/2025 12:00:00 AM","B989158","24035","642.51",""
"17688","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3350","1/2 TON REG CAB","7/28/2025 12:00:00 AM","6/11/2026 12:00:00 AM","B996990","27436","642.51",""
"17689","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3354","1/2 TON CC 4X4","9/18/2025 12:00:00 AM","9/17/2026 12:00:00 AM","D0136454","RITM0036589","913.55","PO SAYS STEEL BUT TRUCK MOVED TO PLATE MILL"
"17690","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3356","1500 CC 4X4","7/30/2025 12:00:00 AM","1/7/2026 12:00:00 AM","B968554","389582","913.55",""
"17691","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Pickup Truck","3364","1/2 TON REG CAB","8/21/2025 12:00:00 AM","2/20/2026 12:00:00 AM","D005013","32700","642.51",""
"17692","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","3374","9 STAKEBED RED CAB 4X2","10/1/2025 12:00:00 AM","3/31/2026 12:00:00 AM","D008973","34395","1046.65",""
"17693","2025","42","10/17/2025 12:00:00 AM","Allard Rental Corporation","Stake Bed Truck","3379","9 STAKEBED","8/2/2025 12:00:00 AM","12/20/2025 12:00:00 AM","B965736","388649","1012.00",""
